date_key,source_id,campaign_id,impressions,clicks,spend,conversions,video_views,campaign_name,ad_set_name,objective,source_name,channel,date,year,month,month_name,quarter,is_weekend,CPM,CTR,CPC,Conversion_Rate
20230429,7,10,2077,47,152.08,3,690,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-04-29,2023,4,Apr,2,True,73.22099181511796,2.262879152623977,3.235744680851064,6.382978723404255
20230430,7,10,1537,38,127.14,3,585,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-04-30,2023,4,Apr,2,True,82.7195836044242,2.47234873129473,3.3457894736842104,7.894736842105263
20230501,7,10,2076,48,148.1,2,899,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-01,2023,5,May,2,False,71.33911368015414,2.312138728323699,3.0854166666666667,4.166666666666666
20230502,7,10,1103,20,30.6,1,499,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-02,2023,5,May,2,False,27.74252039891206,1.813236627379873,1.53,5.0
20230503,7,10,2110,38,128.89,2,908,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-03,2023,5,May,2,False,61.08530805687203,1.8009478672985781,3.3918421052631573,5.263157894736842
20230504,7,10,2079,56,153.63,6,669,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-04,2023,5,May,2,False,73.8961038961039,2.6936026936026933,2.743392857142857,10.714285714285714
20230505,7,10,1348,32,64.26,3,544,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-05,2023,5,May,2,False,47.6706231454006,2.3738872403560833,2.008125,9.375
20230506,7,10,778,16,31.1,0,349,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-06,2023,5,May,2,True,39.97429305912597,2.056555269922879,1.94375,0.0
20230507,7,10,1821,36,98.89,3,652,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-07,2023,5,May,2,True,54.305326743547504,1.9769357495881383,2.7469444444444444,8.333333333333332
20230508,7,10,4095,61,167.29,8,1555,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-08,2023,5,May,2,False,40.85225885225885,1.4896214896214897,2.7424590163934424,13.114754098360656
20230509,7,10,3314,85,237.69,6,1168,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-09,2023,5,May,2,False,71.72299336149668,2.5648762824381413,2.7963529411764707,7.0588235294117645
20230510,7,10,2785,79,173.88,10,992,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-10,2023,5,May,2,False,62.43447037701975,2.836624775583483,2.201012658227848,12.658227848101266
20230511,7,10,1783,55,122.94,5,677,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-11,2023,5,May,2,False,68.95120583286595,3.084688726864835,2.235272727272727,9.090909090909092
20230512,7,10,2191,75,132.61,6,789,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-12,2023,5,May,2,False,60.52487448653583,3.423094477407576,1.7681333333333336,8.0
20230513,7,10,2058,55,99.16,5,903,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-13,2023,5,May,2,True,48.182701652089406,2.672497570456754,1.8029090909090908,9.090909090909092
20230514,7,10,1889,40,64.64,4,872,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-14,2023,5,May,2,True,34.21916357861302,2.1175224986765486,1.616,10.0
20230515,7,10,2458,52,174.42,6,1109,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-15,2023,5,May,2,False,70.96013018714402,2.115541090317331,3.354230769230769,11.538461538461538
20230516,7,10,2115,58,184.39,5,908,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-16,2023,5,May,2,False,87.1820330969267,2.7423167848699763,3.1791379310344827,8.620689655172415
20230517,7,10,1640,32,87.34,4,680,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-17,2023,5,May,2,False,53.25609756097561,1.951219512195122,2.729375,12.5
20230518,7,10,3511,67,113.07,5,1287,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-18,2023,5,May,2,False,32.204500142409564,1.9082882369695242,1.6876119402985073,7.462686567164178
20230519,7,10,3569,115,225.01,10,1695,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-19,2023,5,May,2,False,63.0456710563183,3.22219108994116,1.9566086956521738,8.695652173913043
20230520,7,10,2272,50,172.16,6,756,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-20,2023,5,May,2,True,75.77464788732394,2.2007042253521125,3.4432,12.0
20230521,7,10,1264,40,91.91,4,432,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-21,2023,5,May,2,True,72.7136075949367,3.1645569620253164,2.2977499999999997,10.0
20230522,7,10,1838,45,151.02,5,743,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-22,2023,5,May,2,False,82.16539717083788,2.4483133841131663,3.3560000000000003,11.11111111111111
20230523,7,10,1178,21,64.86,2,507,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-23,2023,5,May,2,False,55.059422750424446,1.7826825127334467,3.0885714285714285,9.523809523809524
20230524,7,10,4192,129,269.23,16,1985,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-24,2023,5,May,2,False,64.22471374045801,3.0772900763358777,2.0870542635658915,12.4031007751938
20230525,7,10,3410,103,260.0,14,1246,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-25,2023,5,May,2,False,76.24633431085044,3.0205278592375366,2.5242718446601944,13.592233009708737
20230526,7,10,1191,30,90.28,2,561,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-26,2023,5,May,2,False,75.80184718723763,2.518891687657431,3.009333333333333,6.666666666666667
20230527,7,10,1157,26,55.29,3,501,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-27,2023,5,May,2,True,47.787381158167676,2.247191011235955,2.1265384615384617,11.538461538461538
20230528,7,10,1005,20,43.78,1,456,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-28,2023,5,May,2,True,43.56218905472637,1.9900497512437811,2.189,5.0
20230529,7,10,2026,35,99.5,4,771,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-29,2023,5,May,2,False,49.11154985192497,1.7275419545903257,2.842857142857143,11.428571428571429
20230530,7,10,3384,68,202.33,7,1108,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-30,2023,5,May,2,False,59.79018912529551,2.0094562647754137,2.9754411764705884,10.294117647058822
20230531,7,10,2106,53,93.77,6,846,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-05-31,2023,5,May,2,False,44.52516619183286,2.51661918328585,1.7692452830188679,11.320754716981133
20230601,7,10,2755,57,96.48,6,901,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-01,2023,6,Jun,2,False,35.01996370235935,2.0689655172413794,1.6926315789473685,10.526315789473683
20230602,7,10,2059,31,61.74,4,984,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-02,2023,6,Jun,2,False,29.98542982030112,1.5055852355512385,1.9916129032258065,12.903225806451612
20230603,7,10,775,15,24.54,0,337,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-03,2023,6,Jun,2,True,31.664516129032254,1.935483870967742,1.636,0.0
20230604,7,10,2522,43,81.59,5,1205,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-04,2023,6,Jun,2,True,32.351308485329106,1.704996034892942,1.8974418604651164,11.627906976744185
20230605,7,10,2697,86,289.75,12,945,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-05,2023,6,Jun,2,False,107.43418613274008,3.188728216536893,3.369186046511628,13.953488372093023
20230606,7,10,3787,129,285.56,17,1591,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-06,2023,6,Jun,2,False,75.4053340374967,3.40639028254555,2.213643410852713,13.178294573643413
20230607,7,10,1182,21,72.31,2,439,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-07,2023,6,Jun,2,False,61.175972927241965,1.7766497461928936,3.4433333333333334,9.523809523809524
20230608,7,10,1806,43,141.26,3,646,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-08,2023,6,Jun,2,False,78.21705426356588,2.380952380952381,3.285116279069767,6.976744186046512
20230609,7,10,3954,83,208.32,11,1736,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-09,2023,6,Jun,2,False,52.68588770864947,2.099140111279717,2.5098795180722893,13.253012048192772
20230610,7,10,1542,24,39.5,1,654,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-10,2023,6,Jun,2,True,25.616083009079116,1.556420233463035,1.6458333333333333,4.166666666666666
20230611,7,10,1967,58,197.81,4,752,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-11,2023,6,Jun,2,True,100.56431113370614,2.9486527707168277,3.4105172413793103,6.896551724137931
20230612,7,10,1100,23,37.11,1,391,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-12,2023,6,Jun,2,False,33.736363636363635,2.090909090909091,1.6134782608695653,4.3478260869565215
20230613,7,10,2260,64,114.57,6,785,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-13,2023,6,Jun,2,False,50.69469026548672,2.831858407079646,1.79015625,9.375
20230614,7,10,2105,42,87.03,5,920,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-14,2023,6,Jun,2,False,41.344418052256536,1.9952494061757717,2.072142857142857,11.904761904761903
20230615,7,10,1918,32,80.41,3,887,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-15,2023,6,Jun,2,False,41.923879040667366,1.6684045881126173,2.5128125,9.375
20230616,7,10,4271,126,330.79,6,1965,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-16,2023,6,Jun,2,False,77.45024584406463,2.9501287754624212,2.6253174603174605,4.761904761904762
20230617,7,10,1895,53,137.22,2,649,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-17,2023,6,Jun,2,True,72.41160949868073,2.7968337730870716,2.5890566037735847,3.7735849056603774
20230618,7,10,1708,57,189.96,6,788,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-18,2023,6,Jun,2,True,111.21779859484778,3.337236533957846,3.3326315789473684,10.526315789473683
20230619,7,10,2008,40,113.06,4,795,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-19,2023,6,Jun,2,False,56.30478087649402,1.9920318725099602,2.8265000000000002,10.0
20230620,7,10,3770,92,264.03,5,1446,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-20,2023,6,Jun,2,False,70.03448275862068,2.440318302387268,2.8698913043478256,5.434782608695652
20230621,7,10,3556,120,227.53,14,1367,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-21,2023,6,Jun,2,False,63.98481439820022,3.374578177727784,1.8960833333333333,11.666666666666666
20230622,7,10,3240,74,157.61,10,1496,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-22,2023,6,Jun,2,False,48.64506172839506,2.2839506172839505,2.129864864864865,13.513513513513514
20230623,7,10,4325,87,233.31,5,1385,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-23,2023,6,Jun,2,False,53.94450867052023,2.0115606936416186,2.6817241379310346,5.747126436781609
20230624,7,10,878,24,54.18,1,310,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-24,2023,6,Jun,2,True,61.70842824601367,2.733485193621868,2.2575,4.166666666666666
20230625,7,10,1288,21,49.26,3,578,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-25,2023,6,Jun,2,True,38.24534161490683,1.6304347826086956,2.3457142857142856,14.285714285714285
20230626,7,10,2022,47,128.24,5,653,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-26,2023,6,Jun,2,False,63.42235410484669,2.324431256181998,2.7285106382978723,10.638297872340425
20230627,7,10,3325,59,118.33,5,1209,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-27,2023,6,Jun,2,False,35.58796992481203,1.7744360902255638,2.0055932203389832,8.47457627118644
20230628,7,10,1177,17,47.57,1,461,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-28,2023,6,Jun,2,False,40.416312659303316,1.4443500424808835,2.798235294117647,5.88235294117647
20230629,7,10,1879,30,95.91,3,687,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-29,2023,6,Jun,2,False,51.04310803618946,1.5965939329430547,3.197,10.0
20230630,7,10,4295,142,281.79,8,2036,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-06-30,2023,6,Jun,2,False,65.60884749708964,3.3061699650756693,1.98443661971831,5.633802816901409
20230701,7,10,1096,28,47.67,3,471,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-01,2023,7,Jul,3,True,43.49452554744526,2.5547445255474455,1.7025000000000001,10.714285714285714
20230702,7,10,2104,72,186.56,9,746,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-02,2023,7,Jul,3,True,88.66920152091255,3.4220532319391634,2.591111111111111,12.5
20230703,7,10,1976,43,126.99,6,913,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-03,2023,7,Jul,3,False,64.2661943319838,2.1761133603238867,2.953255813953488,13.953488372093023
20230704,7,10,3346,100,181.84,11,1529,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-04,2023,7,Jul,3,False,54.34548714883443,2.9886431560071727,1.8184,11.0
20230705,7,10,2613,67,146.93,7,1120,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-05,2023,7,Jul,3,False,56.230386528893995,2.564102564102564,2.1929850746268658,10.44776119402985
20230706,7,10,3857,69,210.84,7,1712,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-06,2023,7,Jul,3,False,54.66424682395645,1.7889551464869071,3.0556521739130433,10.144927536231885
20230707,7,10,1898,29,62.04,3,624,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-07,2023,7,Jul,3,False,32.68703898840885,1.5279241306638567,2.139310344827586,10.344827586206897
20230708,7,10,1374,33,60.68,2,572,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-08,2023,7,Jul,3,True,44.16302765647743,2.4017467248908297,1.8387878787878789,6.0606060606060606
20230709,7,10,1360,32,65.19,4,630,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-09,2023,7,Jul,3,True,47.93382352941177,2.3529411764705883,2.0371875,12.5
20230710,7,10,3637,117,202.54,13,1342,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-10,2023,7,Jul,3,False,55.6887544679681,3.2169370360186966,1.731111111111111,11.11111111111111
20230711,7,10,4392,111,351.33,13,1430,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-11,2023,7,Jul,3,False,79.9931693989071,2.527322404371585,3.165135135135135,11.711711711711711
20230712,7,10,3953,102,161.2,7,1592,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-12,2023,7,Jul,3,False,40.77915507209714,2.580318745256767,1.580392156862745,6.862745098039216
20230713,7,10,4101,106,341.32,13,1447,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-13,2023,7,Jul,3,False,83.22848085832723,2.584735430382833,3.2199999999999998,12.264150943396226
20230714,7,10,2042,51,132.2,4,946,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-14,2023,7,Jul,3,False,64.74045053868755,2.497551420176298,2.5921568627450977,7.8431372549019605
20230715,7,10,804,21,57.19,2,362,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-15,2023,7,Jul,3,True,71.1318407960199,2.6119402985074625,2.723333333333333,9.523809523809524
20230716,7,10,1810,59,177.89,8,652,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-16,2023,7,Jul,3,True,98.2817679558011,3.259668508287293,3.0150847457627115,13.559322033898304
20230717,7,10,1569,42,71.45,4,567,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-17,2023,7,Jul,3,False,45.53855959209688,2.676864244741874,1.7011904761904764,9.523809523809524
20230718,7,10,3461,96,295.88,8,1200,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-18,2023,7,Jul,3,False,85.4897428488876,2.7737648078590005,3.0820833333333333,8.333333333333332
20230719,7,10,3962,111,330.15,15,1286,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-19,2023,7,Jul,3,False,83.329126703685,2.801615345784957,2.974324324324324,13.513513513513514
20230720,7,10,3718,97,179.74,6,1621,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-20,2023,7,Jul,3,False,48.34319526627219,2.608929532006455,1.8529896907216497,6.185567010309279
20230721,7,10,2570,63,177.51,4,984,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-21,2023,7,Jul,3,False,69.07003891050584,2.4513618677042803,2.8176190476190475,6.349206349206349
20230722,7,10,1998,31,77.42,3,752,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-22,2023,7,Jul,3,True,38.74874874874875,1.5515515515515517,2.49741935483871,9.67741935483871
20230723,7,10,1771,59,185.56,5,620,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-23,2023,7,Jul,3,True,104.77696216826651,3.3314511575381145,3.145084745762712,8.47457627118644
20230724,7,10,3243,69,209.45,6,1051,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-24,2023,7,Jul,3,False,64.58526056120876,2.127659574468085,3.0355072463768114,8.695652173913043
20230725,7,10,3275,101,183.64,5,1076,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-25,2023,7,Jul,3,False,56.07328244274809,3.0839694656488548,1.818217821782178,4.9504950495049505
20230726,7,10,3102,86,264.66,7,1129,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-26,2023,7,Jul,3,False,85.31914893617022,2.7724049000644744,3.0774418604651164,8.13953488372093
20230727,7,10,1732,37,80.2,4,682,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-27,2023,7,Jul,3,False,46.30484988452656,2.136258660508083,2.1675675675675676,10.81081081081081
20230728,7,10,3374,114,217.0,10,1249,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-28,2023,7,Jul,3,False,64.31535269709543,3.3787788974510966,1.9035087719298245,8.771929824561402
20230729,7,10,1871,42,139.7,4,734,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-29,2023,7,Jul,3,True,74.66595403527525,2.244788882950294,3.326190476190476,9.523809523809524
20230730,7,10,1904,59,141.36,7,852,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-30,2023,7,Jul,3,True,74.2436974789916,3.0987394957983194,2.395932203389831,11.864406779661017
20230731,7,10,2530,72,193.54,10,833,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-07-31,2023,7,Jul,3,False,76.49802371541502,2.8458498023715415,2.6880555555555556,13.88888888888889
20230801,7,10,1525,31,85.03,2,539,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-01,2023,8,Aug,3,False,55.75737704918033,2.0327868852459017,2.742903225806452,6.451612903225806
20230802,7,10,3847,100,282.44,11,1758,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-02,2023,8,Aug,3,False,73.4182479854432,2.599428125812321,2.8244,11.0
20230803,7,10,3601,80,140.53,4,1370,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-03,2023,8,Aug,3,False,39.025270758122744,2.2216051096917524,1.756625,5.0
20230804,7,10,1717,37,113.84,2,771,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-04,2023,8,Aug,3,False,66.30168899242865,2.1549213744903906,3.076756756756757,5.405405405405405
20230805,7,10,2615,79,155.94,9,1003,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-05,2023,8,Aug,3,True,59.63288718929254,3.021032504780115,1.9739240506329114,11.39240506329114
20230806,7,10,1946,38,63.4,5,786,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-06,2023,8,Aug,3,True,32.57965056526208,1.9527235354573484,1.6684210526315788,13.157894736842104
20230807,7,10,1559,27,60.12,3,724,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-07,2023,8,Aug,3,False,38.56318152661962,1.731879409878127,2.2266666666666666,11.11111111111111
20230808,7,10,2768,77,251.49,8,1230,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-08,2023,8,Aug,3,False,90.85621387283237,2.781791907514451,3.266103896103896,10.38961038961039
20230809,7,10,1476,42,96.65,4,678,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-09,2023,8,Aug,3,False,65.4810298102981,2.8455284552845526,2.3011904761904765,9.523809523809524
20230810,7,10,4043,101,287.52,9,1886,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-10,2023,8,Aug,3,False,71.1155082859263,2.4981449418748456,2.8467326732673266,8.91089108910891
20230811,7,10,4369,144,375.91,9,2013,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-11,2023,8,Aug,3,False,86.04028381780729,3.2959487296864274,2.6104861111111113,6.25
20230812,7,10,765,20,59.76,1,279,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-12,2023,8,Aug,3,True,78.11764705882352,2.6143790849673203,2.988,5.0
20230813,7,10,2119,56,143.7,5,688,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-13,2023,8,Aug,3,True,67.81500707881077,2.642756016989146,2.5660714285714286,8.928571428571429
20230814,7,10,2394,56,178.1,6,1052,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-14,2023,8,Aug,3,False,74.39431913116124,2.3391812865497075,3.180357142857143,10.714285714285714
20230815,7,10,2594,72,141.87,6,1045,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-15,2023,8,Aug,3,False,54.691595990747885,2.7756360832690823,1.9704166666666667,8.333333333333332
20230816,7,10,1601,52,136.61,4,718,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-16,2023,8,Aug,3,False,85.32792004996878,3.2479700187382887,2.6271153846153847,7.6923076923076925
20230817,7,10,2537,53,180.18,3,1139,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-17,2023,8,Aug,3,False,71.02089081592432,2.0890815924320063,3.399622641509434,5.660377358490567
20230818,7,10,1360,34,57.55,2,437,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-18,2023,8,Aug,3,False,42.31617647058823,2.5,1.6926470588235294,5.88235294117647
20230819,7,10,2779,62,189.42,6,1325,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-19,2023,8,Aug,3,True,68.16120906801007,2.2310183519251527,3.0551612903225807,9.67741935483871
20230820,7,10,2212,63,142.38,8,809,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-20,2023,8,Aug,3,True,64.36708860759494,2.848101265822785,2.26,12.698412698412698
20230821,7,10,2180,70,229.63,4,985,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-21,2023,8,Aug,3,False,105.3348623853211,3.211009174311927,3.2804285714285712,5.714285714285714
20230822,7,10,3207,90,196.4,10,1250,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-22,2023,8,Aug,3,False,61.241035235422515,2.8063610851262863,2.1822222222222223,11.11111111111111
20230823,7,10,2642,40,78.87,2,879,Centralized modular throughput,Centralized modular throughput_Tier2,Conversion,LinkedIn Ads,Paid Social,2023-08-23,2023,8,Aug,3,False,29.852384557153673,1.514004542013626,1.9717500000000001,5.0
