date_key,source_id,campaign_id,impressions,clicks,spend,conversions,video_views
20231213,6,10,1391,44,125.53,2,518
20231214,6,10,4229,128,441.81,13,1569
20231215,6,10,2255,36,69.38,3,751
20231216,6,10,2746,42,63.91,3,1116
20231217,6,10,1211,41,117.41,2,557
20231218,6,10,4024,114,185.2,6,1608
20231219,6,10,2511,40,126.76,5,1065
20231220,6,10,4184,144,283.73,15,1611
20231221,6,10,3482,64,142.18,8,1367
20231222,6,10,2942,55,150.47,6,979
20231223,6,10,2648,52,137.61,4,953
20231224,6,10,1663,37,121.15,4,746
20231225,6,10,1667,45,115.69,2,721
20231226,6,10,2315,80,252.68,11,1025
20231227,6,10,1845,31,76.6,3,810
20231228,6,10,2735,94,292.45,7,1233
20231229,6,10,2668,74,128.27,5,1240
20231230,6,10,2265,75,228.1,6,968
20231231,6,10,1291,40,79.06,3,554
20240101,6,10,2323,39,111.03,4,1010
20240102,6,10,2104,73,182.74,4,949
20240103,6,10,3952,136,311.94,12,1812
20240104,6,10,3705,104,234.41,14,1456
20240105,6,10,2345,70,213.02,7,1044
20240106,6,10,2233,36,74.82,2,806
20240107,6,10,1995,53,157.35,4,873
20240108,6,10,3164,58,139.31,3,1489
20240109,6,10,1382,28,85.03,2,611
20240110,6,10,1104,32,109.03,1,502
20240111,6,10,3450,83,205.05,8,1431
20240112,6,10,1882,43,123.89,2,819
20240113,6,10,1126,36,123.03,4,414
20240114,6,10,854,20,46.13,2,331
20240115,6,10,4068,126,222.52,16,1831
20240116,6,10,3638,123,198.18,6,1687
20240117,6,10,3460,90,240.78,12,1479
20240118,6,10,4044,93,173.71,13,1644
20240119,6,10,2229,77,167.72,9,827
20240120,6,10,1281,36,56.62,4,581
20240121,6,10,1839,37,109.91,5,612
20240122,6,10,2129,74,124.43,8,989
20240123,6,10,1270,38,110.5,4,482
20240124,6,10,1876,63,198.07,7,740
20240125,6,10,3173,68,232.88,7,1308
20240126,6,10,3764,123,321.58,15,1321
20240127,6,10,2383,57,133.66,4,1133
20240128,6,10,1973,35,114.43,1,746
20240129,6,10,2467,55,88.34,3,914
20240130,6,10,1340,22,58.0,3,629
20240131,6,10,1515,24,83.19,3,526
20240201,6,10,3922,104,249.65,8,1685
20240202,6,10,3718,66,102.09,7,1206
20240203,6,10,1549,50,110.22,3,596
20240204,6,10,1464,25,83.35,2,587
20240205,6,10,3305,92,290.46,5,1480
20240206,6,10,3885,70,165.25,8,1612
20240207,6,10,2691,72,148.84,9,934
20240208,6,10,1195,27,81.48,2,400
20240209,6,10,2998,101,329.63,6,1058
20240210,6,10,2003,59,162.09,3,789
20240211,6,10,2321,76,160.76,10,1010
20240212,6,10,1830,31,79.48,2,614
20240213,6,10,2495,47,83.88,4,1138
20240214,6,10,3782,85,152.64,6,1393
20240215,6,10,2637,42,113.9,3,922
20240216,6,10,2099,67,230.55,3,815
20240217,6,10,1123,35,90.73,3,440
20240218,6,10,2492,64,205.95,7,816
20240219,6,10,1764,32,63.4,1,745
20240220,6,10,1327,25,70.22,1,487
20240221,6,10,3071,92,268.87,5,1150
20240222,6,10,2227,35,89.32,4,747
20240223,6,10,3429,91,157.09,12,1275
20240224,6,10,2060,57,111.09,4,815
20240225,6,10,1277,20,69.6,2,460
20240226,6,10,2633,74,183.31,5,1132
20240227,6,10,2899,96,208.5,4,1227
20240228,6,10,3424,74,206.53,9,1273
20240229,6,10,3380,101,160.38,12,1200
20240301,6,10,3804,83,271.81,5,1686
20240302,6,10,882,18,41.97,2,318
20240303,6,10,2776,72,112.52,8,1008
20240304,6,10,2963,53,98.14,4,1218
20240305,6,10,3448,102,181.34,6,1247
20240306,6,10,3352,113,282.48,15,1157
20240307,6,10,2128,74,213.06,10,981
20240308,6,10,3712,84,194.49,4,1706
20240309,6,10,1829,54,176.77,4,686
20240310,6,10,856,25,44.84,2,306
20240311,6,10,3119,47,146.3,5,1403
20240312,6,10,4320,82,139.13,5,1783
20240313,6,10,1148,35,80.28,4,505
20240314,6,10,1923,61,194.11,7,681
20240315,6,10,4072,67,125.56,8,1802
20240316,6,10,1747,38,109.83,3,585
20240317,6,10,1022,35,58.37,2,387
20240318,6,10,2318,72,180.36,10,1085
20240319,6,10,1703,33,74.7,3,630
20240320,6,10,1133,19,43.53,2,367
20240321,6,10,3483,55,129.97,5,1283
20240322,6,10,2194,70,241.45,6,985
20240323,6,10,1265,26,60.57,2,462
20240324,6,10,1503,32,110.43,4,710
20240325,6,10,2885,66,164.0,4,1140
20240326,6,10,2278,72,124.43,6,743
20240327,6,10,1151,17,51.19,2,414
20240328,6,10,1136,26,69.19,2,424
20240329,6,10,1580,30,104.27,3,679
20240330,6,10,2671,82,140.44,6,1087
20240331,6,10,2786,49,116.81,6,1282
20230101,7,10,2678,84,279.23,5,1241
20230102,7,10,1948,51,161.93,3,890
20230103,7,10,1666,52,178.62,6,791
20230104,7,10,2129,44,110.64,6,829
20230105,7,10,2318,47,95.67,2,1022
20230106,7,10,2772,60,157.13,8,1201
20230107,7,10,1851,58,190.75,7,620
20230108,7,10,1525,44,88.02,2,722
20230109,7,10,4150,129,242.11,7,1832
20230110,7,10,3554,110,206.85,7,1637
20230111,7,10,2213,73,226.25,4,959
20230112,7,10,2739,85,214.65,9,1185
20230113,7,10,2891,60,102.87,7,1014
20230114,7,10,1577,46,79.99,4,700
20230115,7,10,1593,30,100.03,1,608
20230116,7,10,4288,75,242.98,10,1857
20230117,7,10,3446,59,131.71,7,1634
20230118,7,10,2039,46,142.86,2,789
20230119,7,10,3919,65,106.59,8,1408
20230120,7,10,3301,75,223.39,4,1444
20230121,7,10,1956,31,47.93,4,832
20230122,7,10,2207,66,210.59,7,708
20230123,7,10,4261,138,233.67,10,1962
20230124,7,10,2901,82,197.5,9,1104
20230125,7,10,1582,31,106.88,3,509
20230126,7,10,1142,34,115.31,2,479
20230127,7,10,4054,130,382.25,13,1854
20230128,7,10,2025,68,113.5,7,902
20230129,7,10,1670,43,86.0,6,695
20230130,7,10,1499,24,41.97,2,548
20230131,7,10,1929,63,141.02,7,918
20230201,7,10,1100,34,79.78,4,479
20230202,7,10,2307,49,151.36,5,1025
20230203,7,10,4228,81,192.21,10,1460
20230204,7,10,1423,42,84.72,4,567
20230205,7,10,1611,29,64.34,2,532
20230206,7,10,1136,24,72.45,3,537
20230207,7,10,1177,26,58.92,3,523
20230208,7,10,3249,109,334.63,15,1541
20230209,7,10,3391,97,263.96,10,1312
20230210,7,10,3228,100,276.41,11,1210
20230211,7,10,1987,58,195.94,6,794
20230212,7,10,1348,29,61.83,2,460
20230213,7,10,3536,103,223.49,11,1264
20230214,7,10,4137,111,289.19,13,1643
20230215,7,10,1486,26,74.12,1,531
20230216,7,10,3367,115,195.53,15,1146
20230217,7,10,2946,79,154.78,6,1126
20230218,7,10,771,16,52.61,1,305
20230219,7,10,2045,40,81.46,4,660
20230220,7,10,1224,23,64.4,2,433
20230221,7,10,1940,34,109.1,2,842
20230222,7,10,1569,34,100.28,2,540
20230223,7,10,2268,47,156.69,6,942
20230224,7,10,2064,45,123.32,3,669
20230225,7,10,2590,50,116.4,4,916
20230226,7,10,2201,35,84.26,4,936
20230227,7,10,2516,73,156.71,7,887
20230228,7,10,2783,84,133.86,5,1021
20230301,7,10,4012,74,196.85,7,1479
20230302,7,10,2071,40,81.96,4,879
20230303,7,10,2784,49,121.53,3,1145
20230304,7,10,748,14,40.36,1,279
20230305,7,10,1106,36,124.31,4,524
20230306,7,10,4206,108,322.31,12,1523
20230307,7,10,3527,66,140.78,9,1692
20230308,7,10,1613,35,109.02,4,760
20230309,7,10,2422,77,189.96,9,1023
20230310,7,10,2665,63,98.41,4,893
20230311,7,10,2066,62,157.26,4,810
20230312,7,10,2522,74,250.11,9,825
20230313,7,10,2469,77,202.51,4,1067
20230314,7,10,1614,45,141.32,2,538
20230315,7,10,1409,45,156.68,4,664
20230316,7,10,3297,93,256.46,13,1535
20230317,7,10,2470,69,185.15,6,954
20230318,7,10,2722,63,168.66,3,1263
20230319,7,10,2683,54,133.31,6,1264
20230320,7,10,3108,67,208.35,7,1482
20230321,7,10,1757,43,115.99,5,709
20230322,7,10,2074,53,84.86,5,941
20230323,7,10,1138,18,34.46,2,370
20230324,7,10,3049,97,148.88,7,1119
20230325,7,10,2639,45,91.35,4,1093
20230326,7,10,1099,37,92.94,3,526
20230327,7,10,2708,42,109.64,5,1203
20230328,7,10,2381,45,100.43,3,1049
20230329,7,10,3512,64,210.86,5,1485
20230330,7,10,4206,65,107.53,8,1887
20230331,7,10,1480,25,62.62,2,677
20230401,7,10,2243,70,125.17,8,816
20230402,7,10,2540,63,199.75,5,913
20230403,7,10,2557,73,192.36,5,1060
20230404,7,10,1292,31,61.27,3,521
20230405,7,10,4172,130,329.47,16,1953
20230406,7,10,2846,88,152.23,4,1232
20230407,7,10,2994,50,159.58,5,1435
20230408,7,10,1023,25,59.46,3,339
20230409,7,10,955,25,77.26,2,312
20230410,7,10,3063,99,221.39,7,1332
20230411,7,10,2604,49,126.75,7,851
20230412,7,10,4097,95,247.51,11,1869
20230413,7,10,1401,24,41.14,2,539
20230414,7,10,2737,88,223.94,7,1151
20230415,7,10,1404,45,104.55,2,466
20230416,7,10,2600,50,114.46,6,1164
20230417,7,10,1229,34,90.37,1,563
20230418,7,10,2580,42,75.99,4,871
20230419,7,10,3289,71,217.2,8,1281
20230420,7,10,1805,39,118.76,2,793
20230421,7,10,1777,27,76.43,1,673
20230422,7,10,1660,38,125.72,2,773
20230423,7,10,833,20,37.52,2,305
20230424,7,10,1701,26,61.32,3,810
20230425,7,10,1342,35,62.2,1,554
20230426,7,10,1474,49,137.84,5,657
20230427,7,10,2470,67,105.58,3,850
20230428,7,10,2405,57,186.22,7,972
20230429,7,10,2173,38,100.63,3,866
20230430,7,10,1877,55,153.16,7,690
20230501,7,10,4368,144,388.75,17,1440
20230502,7,10,4238,133,326.41,19,1520
20230503,7,10,2369,60,162.56,4,893
20230504,7,10,1995,53,182.8,5,795
20230505,7,10,4106,141,473.49,20,1572
20230506,7,10,752,19,54.06,1,359
20230507,7,10,1735,33,53.47,1,584
20230508,7,10,4015,75,136.72,5,1432
20230509,7,10,3190,95,231.82,12,1458
20230510,7,10,1613,29,50.55,1,553
20230511,7,10,2532,84,210.54,10,867
20230512,7,10,3537,79,134.86,6,1496
20230513,7,10,1969,56,88.67,4,652
20230514,7,10,1171,26,40.11,3,495
20230515,7,10,2728,91,263.42,10,1148
20230516,7,10,2358,38,62.18,4,960
20230517,7,10,3594,82,171.15,11,1272
20230518,7,10,1648,47,120.0,6,557
20230519,7,10,3267,55,143.13,2,1392
20230520,7,10,833,24,72.51,1,349
20230521,7,10,974,32,83.02,4,463
20230522,7,10,1576,41,108.96,4,586
20230523,7,10,2104,45,70.38,2,901
20230524,7,10,1966,44,86.71,2,870
20230525,7,10,3454,52,133.74,5,1319
20230526,7,10,1277,27,68.19,1,479
20230527,7,10,1459,43,73.27,3,650
20230528,7,10,2151,71,136.72,8,905
20230529,7,10,1153,40,132.98,4,451
20230530,7,10,2943,90,294.19,12,1112
20230531,7,10,2707,66,185.88,3,1138
20230601,7,10,4010,88,212.3,8,1672
20230602,7,10,3978,65,174.61,8,1546
20230603,7,10,744,19,46.36,1,246
20230604,7,10,1071,31,107.63,3,381
20230605,7,10,2853,55,94.22,3,1155
20230606,7,10,4394,115,392.65,10,1800
20230607,7,10,2259,36,97.0,4,743
20230608,7,10,2334,60,180.86,8,772
20230609,7,10,1953,64,140.02,3,915
20230610,7,10,2779,65,137.56,9,977
20230611,7,10,1611,48,148.93,4,701
20230612,7,10,1760,61,180.31,5,728
20230613,7,10,3980,75,230.04,6,1725
20230614,7,10,2770,94,164.22,13,1249
20230615,7,10,3214,69,177.16,4,1234
20230616,7,10,1259,42,101.52,5,599
20230617,7,10,1749,31,95.53,4,703
20230618,7,10,2695,92,195.34,6,1150
20230619,7,10,4082,126,223.17,10,1518
20230620,7,10,3863,118,406.54,14,1543
20230621,7,10,2472,39,87.93,4,1104
20230622,7,10,1586,35,118.34,2,600
20230623,7,10,4345,88,168.24,10,1816
20230624,7,10,2140,65,209.49,8,856
20230625,7,10,2718,44,91.84,3,1205
20230626,7,10,3824,123,369.73,14,1623
20230627,7,10,1876,48,88.89,6,636
20230628,7,10,3924,123,305.09,16,1360
20230629,7,10,2087,40,138.31,5,904
20230630,7,10,4228,70,227.33,9,1398
20230701,7,10,2732,90,311.96,13,1188
20230702,7,10,2735,48,163.8,3,1200
20230703,7,10,2971,75,137.59,10,1333
20230704,7,10,2734,78,221.56,8,1019
20230705,7,10,2092,53,104.06,6,875
20230706,7,10,1995,64,148.88,7,936
20230707,7,10,2519,48,75.5,3,949
20230708,7,10,1663,29,64.32,1,646
20230709,7,10,1562,52,124.03,5,698
20230710,7,10,4052,102,194.4,9,1321
20230711,7,10,3458,93,168.64,6,1350
20230712,7,10,2278,63,134.97,8,987
20230713,7,10,3119,85,277.18,8,1342
20230714,7,10,4306,79,162.62,6,1841
20230715,7,10,1188,36,61.08,4,527
20230716,7,10,2376,47,148.78,6,1065
20230717,7,10,1492,40,90.99,3,505
20230718,7,10,1137,24,64.17,1,410
20230719,7,10,1842,50,139.71,6,758
20230720,7,10,3427,95,257.47,8,1131
20230721,7,10,2332,77,185.75,9,900
20230722,7,10,2251,58,198.01,7,874
20230723,7,10,2576,52,107.66,4,979
20230724,7,10,3809,106,266.4,8,1298
20230725,7,10,2250,61,198.76,6,985
20230726,7,10,2128,61,136.7,7,840
20230727,7,10,2294,50,99.65,2,956
20230728,7,10,3932,64,218.55,7,1481
20230729,7,10,2172,61,150.05,3,760
20230730,7,10,1096,28,95.06,1,365
20230731,7,10,3886,82,126.91,9,1356
20230801,7,10,2433,58,115.97,3,881
20230802,7,10,2753,75,153.2,5,1160
20230803,7,10,2471,47,113.61,7,812
20230804,7,10,1109,22,48.91,2,358
20230805,7,10,1267,34,65.21,4,425
20230806,7,10,858,17,34.92,1,355
20230807,7,10,3259,101,248.11,8,1348
20230808,7,10,1933,64,116.55,4,854
20230809,7,10,2896,56,115.91,7,995
20230810,7,10,3349,90,265.56,6,1311
20230811,7,10,3434,100,260.27,13,1424
20230812,7,10,2213,71,212.77,8,724
20230813,7,10,1509,37,79.42,4,625
20230814,7,10,4380,134,354.77,7,1744
20230815,7,10,2666,73,138.76,6,1097
20230816,7,10,1309,29,70.19,3,598
20230817,7,10,2106,64,96.17,3,883
20230818,7,10,2402,56,129.01,8,1127
20230819,7,10,1356,26,49.2,1,493
20230820,7,10,2783,55,130.6,4,1272
20230821,7,10,1610,32,65.33,2,576
20230822,7,10,4215,92,302.59,5,1666
20230823,7,10,2219,73,233.92,3,1015
20230824,7,10,1634,43,116.8,4,617
20230825,7,10,1425,42,107.17,5,534
20230826,7,10,891,26,47.54,2,409
20230827,7,10,953,24,65.71,1,454
20230828,7,10,2708,83,274.6,9,1184
20230829,7,10,3745,112,193.42,7,1659
20230830,7,10,2810,77,261.73,8,931
20230831,7,10,2758,74,167.41,5,1015
20230901,7,10,1281,21,43.69,1,420
20230902,7,10,1970,68,122.94,5,823
20230903,7,10,1150,28,89.7,2,476
20230904,7,10,3077,98,184.07,6,1410
20230905,7,10,1510,23,50.72,2,509
20230906,7,10,2620,73,116.85,4,1102
20230907,7,10,1705,49,122.98,2,669
20230908,7,10,1815,62,108.04,7,787
20230909,7,10,1631,46,94.81,6,615
20230910,7,10,1096,31,49.15,3,434
20230911,7,10,2981,74,249.31,6,1243
20230912,7,10,3501,74,241.88,7,1213
20230913,7,10,1651,52,107.48,3,534
20230914,7,10,2740,88,236.81,4,1205
20230915,7,10,2447,56,148.4,2,990
20230916,7,10,789,14,47.12,1,358
20230917,7,10,1829,38,66.83,4,822
20230918,7,10,1360,33,82.84,3,500
20230919,7,10,3322,64,215.59,3,1226
20230920,7,10,2724,75,223.17,11,1267
20230921,7,10,1525,43,78.56,3,649
20230922,7,10,1708,31,103.78,3,599
20230923,7,10,2485,75,185.7,6,937
20230924,7,10,2645,57,112.99,6,996
20230925,7,10,3344,114,190.46,7,1576
20230926,7,10,3140,86,181.71,7,1471
20230927,7,10,1962,41,133.5,4,922
20230928,7,10,1106,18,36.58,2,450
20230929,7,10,2303,37,80.74,3,798
20230930,7,10,2116,58,145.29,7,686
20231001,7,10,2463,42,143.74,3,987
20231002,7,10,1910,65,220.08,7,861
20231003,7,10,1250,25,53.98,3,410
20231004,7,10,4208,130,344.56,15,1492
20231005,7,10,2608,46,143.51,5,849
20231006,7,10,1515,43,140.1,5,614
20231007,7,10,1981,52,178.75,4,768
20231008,7,10,2593,63,184.97,6,1135
20231009,7,10,1784,41,133.5,4,767
20231010,7,10,3443,92,218.11,10,1641
20231011,7,10,1773,54,141.26,6,762
20231012,7,10,2704,57,126.75,7,1148
20231013,7,10,4068,109,224.72,13,1749
20231014,7,10,1913,46,100.33,3,843
20231015,7,10,2786,48,96.01,4,1048
20231016,7,10,3995,108,239.57,11,1777
20231017,7,10,3069,78,117.81,9,1299
20231018,7,10,4133,99,262.01,9,1642
20231019,7,10,1982,60,141.06,8,776
20231020,7,10,3177,103,254.95,13,1322
20231021,7,10,1243,38,69.05,3,550
20231022,7,10,2270,44,70.11,4,932
20231023,7,10,3080,76,228.87,8,1264
20231024,7,10,1381,40,139.34,2,596
20231025,7,10,2504,85,288.93,9,1056
20231026,7,10,3700,107,241.0,6,1550
20231027,7,10,4314,117,180.01,6,1412
20231028,7,10,1666,39,71.12,4,788
20231029,7,10,1925,65,180.4,6,674
20231030,7,10,3378,103,287.64,11,1243
20231031,7,10,3720,85,188.81,8,1447
20231101,7,10,3593,67,149.6,7,1423
20231102,7,10,3580,68,166.92,8,1507
20231103,7,10,3570,61,122.01,7,1456
20231104,7,10,1792,55,145.92,3,697
20231105,7,10,2641,46,72.91,2,1083
20231106,7,10,4261,146,447.41,16,1573
20231107,7,10,1316,45,74.72,6,519
20231108,7,10,2765,77,227.95,6,1213
20231109,7,10,4011,68,157.48,3,1877
20231110,7,10,4139,140,425.73,10,1368
20231111,7,10,2683,60,124.85,6,1136
20231112,7,10,2507,63,204.73,7,995
20231113,7,10,3463,58,102.73,4,1388
20231114,7,10,2484,50,154.63,3,864
20231115,7,10,4022,96,238.77,9,1565
20231116,7,10,2195,66,155.73,3,853
20231117,7,10,2666,50,140.82,3,1203
20231118,7,10,1231,29,92.38,2,395
20231119,7,10,879,30,99.66,3,283
20231120,7,10,2547,70,118.17,6,1199
20231121,7,10,1707,27,80.33,1,660
20231122,7,10,2224,61,144.92,7,784
20231123,7,10,2861,87,145.06,12,1268
20231124,7,10,3784,65,201.55,6,1739
20231125,7,10,2356,38,85.44,2,1067
20231126,7,10,2435,58,120.2,5,1066
20231127,7,10,2872,46,88.25,3,1050
20231128,7,10,2322,70,176.61,9,1051
20231129,7,10,3674,105,184.47,11,1356
20231130,7,10,2897,89,219.76,10,1078
20231201,7,10,1745,42,102.11,2,832
20231202,7,10,972,17,48.91,2,380
20231203,7,10,2211,53,118.32,7,975
20231204,7,10,4281,98,194.69,5,1653
20231205,7,10,1620,47,72.23,4,605
20231206,7,10,2561,76,262.13,7,1202
20231207,7,10,2248,39,127.63,2,772
20231208,7,10,1596,49,167.69,5,668
20231209,7,10,1850,63,185.6,7,608
20231210,7,10,1946,56,124.79,6,697
20231211,7,10,1398,28,47.22,3,652
20231212,7,10,4302,125,259.57,9,2014
20231213,7,10,3888,101,175.45,9,1572
20231214,7,10,1795,35,107.83,4,599
20231215,7,10,2038,69,128.22,6,862
20231216,7,10,2667,52,137.74,4,1255
20231217,7,10,1294,22,69.47,2,590
20231218,7,10,2251,64,146.38,6,974
20231219,7,10,1422,35,62.18,2,492
20231220,7,10,2567,60,150.84,4,930
20231221,7,10,4086,74,122.14,8,1400
20231222,7,10,2105,56,165.98,4,701
20231223,7,10,1769,53,87.53,3,721
20231224,7,10,1401,37,87.67,3,468
20231225,7,10,2184,51,79.45,5,702
20231226,7,10,3102,101,307.45,14,1389
20231227,7,10,1151,21,62.94,1,477
20231228,7,10,1474,49,76.86,3,617
20231229,7,10,1824,63,153.29,8,622
20231230,7,10,1250,39,90.4,3,406
20231231,7,10,1816,30,58.56,2,774
20240101,7,10,1203,19,55.07,1,415
20240102,7,10,2104,70,117.43,3,851
20240103,7,10,4359,138,418.73,14,1736
20240104,7,10,3323,53,154.05,5,1550
20240105,7,10,3280,86,189.01,12,1300
20240106,7,10,928,24,72.64,2,336
20240107,7,10,2665,61,168.08,6,1013
20240108,7,10,2866,53,154.47,3,957
20240109,7,10,3472,72,113.67,9,1623
20240110,7,10,2522,86,156.27,7,988
20240111,7,10,1393,43,76.58,5,459
20240112,7,10,2838,45,155.53,5,1252
20240113,7,10,1734,51,152.29,7,806
20240114,7,10,840,12,41.79,1,376
20240115,7,10,2027,31,56.39,1,703
20240116,7,10,3196,101,327.68,11,1072
20240117,7,10,1437,40,96.25,4,569
20240118,7,10,1381,32,103.07,4,564
20240119,7,10,2558,45,146.93,3,1222
20240120,7,10,1169,24,69.01,2,404
20240121,7,10,1759,45,121.44,3,625
20240122,7,10,1874,45,82.54,2,814
20240123,7,10,2491,62,148.9,4,1063
20240124,7,10,3411,95,310.13,5,1320
20240125,7,10,2704,55,112.15,6,1162
20240126,7,10,2303,52,86.61,5,1059
20240127,7,10,1574,31,70.55,3,625
20240128,7,10,1221,34,102.99,2,428
20240129,7,10,3969,121,253.93,9,1582
20240130,7,10,4106,72,206.65,9,1443
20240131,7,10,2590,54,145.78,7,1077
20240201,7,10,1724,47,76.34,3,697
20240202,7,10,3953,75,190.14,8,1638
20240203,7,10,1431,27,77.16,3,663
20240204,7,10,2202,74,217.36,5,1018
20240205,7,10,1356,43,93.63,3,513
20240206,7,10,3759,75,192.02,8,1505
20240207,7,10,1235,31,66.69,2,448
20240208,7,10,2762,46,94.18,2,970
20240209,7,10,1852,53,154.98,7,761
20240210,7,10,1411,28,47.08,3,603
20240211,7,10,1194,30,93.39,2,434
20240212,7,10,1463,50,97.9,3,552
20240213,7,10,3576,118,383.3,7,1180
20240214,7,10,4066,86,150.73,7,1373
20240215,7,10,3312,96,193.8,13,1230
20240216,7,10,1596,53,114.66,3,528
20240217,7,10,724,12,22.7,1,249
20240218,7,10,1466,22,51.02,1,630
20240219,7,10,3742,83,216.53,5,1612
20240220,7,10,2280,76,217.6,7,1042
20240221,7,10,3916,89,155.19,12,1621
20240222,7,10,4030,63,186.86,5,1464
20240223,7,10,3336,111,203.35,13,1475
20240224,7,10,1523,23,39.93,1,555
20240225,7,10,767,16,35.09,1,348
20240226,7,10,3033,69,178.48,7,1302
20240227,7,10,2535,82,169.7,6,863
20240228,7,10,3487,119,306.41,7,1352
20240229,7,10,3006,81,219.49,5,1083
20240301,7,10,3308,56,161.48,4,1166
20240302,7,10,1084,27,55.25,2,482
20240303,7,10,982,15,22.88,0,429
20240304,7,10,3612,60,170.19,4,1640
20240305,7,10,3884,112,371.84,11,1431
20240306,7,10,1420,27,45.68,3,537
20240307,7,10,2311,74,192.15,5,1068
20240308,7,10,3469,54,85.44,3,1555
20240309,7,10,1470,33,100.82,3,567
20240310,7,10,1499,31,95.84,4,510
20240311,7,10,2176,65,149.88,5,804
20240312,7,10,1525,38,101.62,3,525
20240313,7,10,1658,43,105.3,4,598
20240314,7,10,3436,87,253.82,10,1554
20240315,7,10,2444,43,78.38,5,1077
20240316,7,10,2468,84,263.24,12,1178
20240317,7,10,1449,39,100.93,4,533
20240318,7,10,3177,52,138.4,3,1437
20240319,7,10,1442,43,120.92,2,671
20240320,7,10,2325,75,115.09,9,757
20240321,7,10,1471,48,141.72,4,546
20240322,7,10,4383,81,230.11,5,1887
20240323,7,10,1214,20,48.31,2,503
20240324,7,10,926,28,55.4,3,411
20240325,7,10,2147,38,125.13,2,701
20240326,7,10,3792,96,235.3,13,1296
20240327,7,10,4203,142,416.11,20,1443
20240328,7,10,3846,98,269.72,7,1293
20240329,7,10,1133,37,93.54,2,514
20240330,7,10,2149,45,101.17,4,1021
20240331,7,10,1555,49,105.97,5,525
20230101,4,11,385,41,228.68,5,0
20230102,4,11,897,91,444.34,12,0
20230103,4,11,546,63,231.9,8,0
20230104,4,11,579,67,211.05,3,0
20230105,4,11,1048,94,426.21,14,0
20230106,4,11,883,100,347.51,13,0
20230107,4,11,268,24,78.48,1,0
20230108,4,11,463,52,193.14,3,0
20230109,4,11,675,71,344.08,3,0
20230110,4,11,679,79,417.92,10,0
20230111,4,11,765,61,324.24,5,0
20230112,4,11,760,65,300.52,4,0
20230113,4,11,928,84,332.45,7,0
20230114,4,11,559,48,211.28,4,0
20230115,4,11,746,77,234.7,4,0
20230116,4,11,1254,135,387.78,12,0
20230117,4,11,863,89,371.21,12,0
20230118,4,11,742,63,307.91,3,0
20230119,4,11,1175,102,258.87,13,0
20230120,4,11,1289,133,457.22,19,0
20230121,4,11,484,40,119.62,3,0
20230122,4,11,809,73,191.93,4,0
20230123,4,11,529,51,189.02,6,0
20230124,4,11,672,54,261.13,6,0
20230125,4,11,488,54,212.4,3,0
20230126,4,11,1166,95,394.74,11,0
20230127,4,11,509,51,300.82,4,0
20230128,4,11,720,75,339.12,9,0
20230129,4,11,389,31,141.63,2,0
20230130,4,11,391,46,165.6,5,0
20230131,4,11,794,69,247.86,6,0
20230201,4,11,1021,107,326.32,15,0
20230202,4,11,1029,104,573.44,11,0
20230203,4,11,676,55,297.68,3,0
20230204,4,11,575,67,363.61,6,0
20230205,4,11,234,27,147.13,2,0
20230206,4,11,1201,111,579.55,10,0
20230207,4,11,385,45,200.14,2,0
20230208,4,11,957,83,214.04,7,0
20230209,4,11,642,76,399.1,7,0
20230210,4,11,1046,97,517.2,13,0
20230211,4,11,321,26,124.94,3,0
20230212,4,11,839,87,398.82,11,0
20230213,4,11,1038,112,512.31,9,0
20230214,4,11,513,54,171.51,4,0
20230215,4,11,520,46,261.31,6,0
20230216,4,11,994,97,287.47,11,0
20230217,4,11,557,54,218.55,4,0
20230218,4,11,564,52,267.59,4,0
20230219,4,11,434,41,138.9,4,0
20230220,4,11,486,53,225.96,6,0
20230221,4,11,413,47,159.7,4,0
20230222,4,11,770,69,403.6,9,0
20230223,4,11,1127,113,359.4,14,0
20230224,4,11,1113,122,533.57,8,0
20230225,4,11,836,98,536.39,9,0
20230226,4,11,363,41,186.56,4,0
20230227,4,11,1148,127,651.08,11,0
20230228,4,11,1265,133,559.63,15,0
20230301,4,11,1038,113,484.64,9,0
20230302,4,11,994,110,457.76,12,0
20230303,4,11,1257,132,639.91,9,0
20230304,4,11,355,38,201.19,5,0
20230305,4,11,414,45,216.32,6,0
20230306,4,11,884,88,228.54,7,0
20230307,4,11,370,37,110.1,3,0
20230308,4,11,1020,94,497.0,11,0
20230309,4,11,554,46,149.38,6,0
20230310,4,11,770,78,284.09,3,0
20230311,4,11,338,30,175.4,4,0
20230312,4,11,727,77,256.21,10,0
20230313,4,11,664,62,332.07,5,0
20230314,4,11,805,96,524.19,9,0
20230315,4,11,570,61,292.39,3,0
20230316,4,11,632,67,398.95,7,0
20230317,4,11,964,97,556.43,8,0
20230318,4,11,507,46,138.23,2,0
20230319,4,11,818,97,397.85,7,0
20230320,4,11,556,51,238.48,4,0
20230321,4,11,1168,108,435.9,14,0
20230322,4,11,420,34,171.46,3,0
20230323,4,11,638,61,167.85,7,0
20230324,4,11,385,40,199.11,2,0
20230325,4,11,385,44,147.85,5,0
20230326,4,11,576,62,348.9,7,0
20230327,4,11,447,38,126.88,2,0
20230328,4,11,1073,94,340.48,10,0
20230329,4,11,673,61,345.39,5,0
20230330,4,11,690,68,176.31,8,0
20230331,4,11,1277,150,477.42,10,0
20230401,4,11,658,60,233.65,3,0
